2ap-5hape,cap-3ur1ace,2a6-2olo7,bruises,odor,gill-1tt1chment,gill-spa1ing,gill-size,3ill-c9l98,s2alk-shap1,stalk-4oot,3tal2-3ur1ace-above-ring,3tal2-3ur1ace-below-ring,stalk-26l6r-a16v3-ri54,stalk-26l6r-13l68-ri54,veil-ty1e,veil-c2l2r,ri1g-1umber,ri4g-ty51,sp56e-p6i4t-c5l56,popul1tio3,habitat,class
6,3,5,1,9,2,1,2,1,2,-1,3,3,7,8,1,3,2,1,8,5,5,1
3,3,5,1,3,2,1,2,1,2,-1,2,2,8,7,1,3,2,1,8,5,5,1
3,4,5,1,3,2,1,2,1,2,-1,3,3,7,7,1,3,2,1,8,5,1,1
6,4,3,1,9,2,1,2,1,2,-1,3,3,7,7,1,3,2,1,8,5,1,1
3,3,3,1,3,2,1,2,1,2,-1,3,2,8,7,1,3,2,1,8,5,3,1
3,4,5,1,8,2,1,2,1,2,-1,3,2,7,7,1,3,2,1,8,5,1,1
3,3,3,1,9,2,1,2,1,2,-1,3,2,8,7,1,3,2,1,8,5,3,1
6,3,5,1,3,2,1,2,1,2,-1,2,2,7,8,1,3,2,1,8,5,5,1
4,1,9,1,6,2,2,1,7,1,-1,2,2,8,8,1,3,3,5,8,3,2,2
6,3,5,1,3,2,1,2,1,2,-1,3,3,8,7,1,3,2,1,8,5,5,1
3,3,5,1,3,2,1,2,1,2,-1,2,3,8,7,1,3,2,1,8,5,1,1
3,4,5,1,9,2,1,2,1,2,-1,2,2,8,8,1,3,2,1,8,5,5,1
3,3,5,1,3,2,1,2,1,2,-1,2,3,8,8,1,3,2,1,8,5,1,1
3,4,5,1,9,2,1,2,1,2,-1,2,3,7,8,1,3,2,1,8,5,1,1
3,4,5,1,3,2,1,2,1,2,-1,3,3,8,8,1,3,2,1,8,5,3,1
3,3,5,1,3,2,1,2,1,2,-1,3,2,7,7,1,3,2,1,8,5,1,1
3,4,3,1,9,2,1,2,1,2,-1,2,3,7,8,1,3,2,1,8,5,5,1
1,3,5,1,6,1,1,1,9,1,-1,3,3,6,6,1,2,2,5,5,5,3,2
3,3,3,1,3,2,1,2,1,2,-1,2,3,8,7,1,3,2,1,8,5,1,1
3,3,3,1,8,2,1,2,1,2,-1,2,2,7,7,1,3,2,1,8,5,5,1
6,3,3,1,9,2,1,2,1,2,-1,2,2,7,7,1,3,2,1,8,5,3,1
3,4,5,1,8,2,1,2,1,2,-1,3,2,8,8,1,3,2,1,8,5,3,1
3,4,3,1,8,2,1,2,1,2,-1,2,3,8,7,1,3,2,1,8,5,5,1
3,3,5,1,3,2,1,2,1,2,-1,2,3,7,7,1,3,2,1,8,5,3,1
3,4,3,1,8,2,1,2,1,2,-1,2,2,8,7,1,3,2,1,8,5,3,1
3,3,5,1,8,2,1,2,1,2,-1,2,3,8,7,1,3,2,1,8,5,5,1
4,4,5,1,9,2,1,2,1,2,-1,2,3,8,8,1,3,2,1,8,5,5,1
3,4,3,1,3,2,1,2,1,2,-1,2,3,7,7,1,3,2,1,8,5,3,1
3,3,3,1,8,2,1,2,1,2,-1,2,2,7,7,1,3,2,1,8,5,1,1
6,4,3,1,3,2,1,2,1,2,-1,2,3,8,7,1,3,2,1,8,5,5,1
3,3,5,1,9,2,1,2,1,2,-1,2,2,7,7,1,3,2,1,8,5,3,1
6,3,3,1,8,2,1,2,1,2,-1,2,3,7,8,1,3,2,1,8,5,5,1
4,4,5,1,9,2,1,2,1,2,-1,2,2,8,8,1,3,2,1,8,5,5,1
6,3,5,1,8,2,1,2,1,2,-1,2,2,8,7,1,3,2,1,8,5,5,1
6,4,3,1,3,2,1,2,1,2,-1,2,2,8,7,1,3,2,1,8,5,1,1
3,4,5,1,9,2,1,2,1,2,-1,2,3,8,8,1,3,2,1,8,5,1,1
3,3,3,1,9,2,1,2,1,2,-1,3,2,7,7,1,3,2,1,8,5,1,1
3,3,5,1,3,2,1,2,1,2,-1,3,3,8,8,1,3,2,1,8,5,5,1
6,3,9,1,6,2,2,1,3,1,-1,2,3,8,8,1,3,3,5,8,4,2,2
3,4,5,1,9,2,1,2,1,2,-1,3,3,8,7,1,3,2,1,8,5,1,1
3,3,5,1,3,2,1,2,1,2,-1,3,2,8,7,1,3,2,1,8,5,3,1
6,4,3,1,9,2,1,2,1,2,-1,3,3,7,7,1,3,2,1,8,5,3,1
3,3,3,1,8,2,1,2,1,2,-1,3,2,8,7,1,3,2,1,8,5,3,1
6,3,5,1,8,2,1,2,1,2,-1,3,3,8,7,1,3,2,1,8,5,5,1
6,4,3,1,3,2,1,2,1,2,-1,3,2,7,8,1,3,2,1,8,5,3,1
4,1,4,1,6,2,2,1,3,1,-1,2,2,8,8,1,3,3,5,8,4,2,2
3,3,3,1,8,2,1,2,1,2,-1,2,3,8,7,1,3,2,1,8,5,3,1
3,4,3,1,8,2,1,2,1,2,-1,3,2,8,8,1,3,2,1,8,5,5,1
1,1,9,1,6,2,2,1,11,1,-1,3,2,8,8,1,3,3,5,8,4,2,2
3,3,5,1,9,2,1,2,1,2,-1,3,2,7,8,1,3,2,1,8,5,3,1
6,4,3,1,8,2,1,2,1,2,-1,2,3,8,8,1,3,2,1,8,5,3,1
6,4,3,1,3,2,1,2,1,2,-1,3,2,7,7,1,3,2,1,8,5,1,1
3,3,5,1,8,2,1,2,1,2,-1,2,3,8,8,1,3,2,1,8,5,5,1
6,3,5,1,3,2,1,2,1,2,-1,2,2,7,7,1,3,2,1,8,5,1,1
3,3,3,1,8,2,1,2,1,2,-1,2,2,8,8,1,3,2,1,8,5,5,1
3,3,3,1,8,2,1,2,1,2,-1,3,2,7,7,1,3,2,1,8,5,3,1
3,3,3,1,8,2,1,2,1,2,-1,3,3,7,8,1,3,2,1,8,5,3,1
6,4,3,1,5,2,1,1,11,1,2,2,4,2,2,1,3,1,4,8,2,1,1
3,4,5,1,9,2,1,2,1,2,-1,3,2,7,7,1,3,2,1,8,5,1,1
3,4,3,1,9,2,1,2,1,2,-1,3,3,8,8,1,3,2,1,8,5,1,1
6,3,3,1,8,2,1,2,1,2,-1,2,2,7,8,1,3,2,1,8,5,5,1
3,3,3,1,9,2,1,2,1,2,-1,3,3,7,8,1,3,2,1,8,5,5,1
3,4,3,1,3,2,1,2,1,2,-1,2,2,8,8,1,3,2,1,8,5,5,1
3,4,3,1,8,2,1,2,1,2,-1,3,3,7,8,1,3,2,1,8,5,3,1
6,3,3,1,3,2,1,2,1,2,-1,2,2,8,8,1,3,2,1,8,5,3,1
3,3,3,1,8,2,1,2,1,2,-1,3,2,7,8,1,3,2,1,8,5,5,1
6,3,5,1,6,1,1,1,6,1,-1,3,3,6,6,1,1,2,5,9,2,3,2
3,4,5,1,8,2,1,2,1,2,-1,3,2,7,8,1,3,2,1,8,5,1,1
3,4,3,1,8,2,1,2,1,2,-1,3,3,8,7,1,3,2,1,8,5,3,1
3,4,3,1,8,2,1,2,1,2,-1,3,3,8,8,1,3,2,1,8,5,3,1
6,3,5,1,3,2,1,2,1,2,-1,2,3,7,8,1,3,2,1,8,5,5,1
6,3,3,1,9,2,1,2,1,2,-1,2,3,7,7,1,3,2,1,8,5,1,1
6,4,3,1,3,2,1,2,1,2,-1,2,2,7,7,1,3,2,1,8,5,1,1
6,3,3,1,8,2,1,2,1,2,-1,3,2,8,7,1,3,2,1,8,5,5,1
6,4,3,1,9,2,1,2,1,2,-1,3,3,7,7,1,3,2,1,8,5,5,1
3,4,3,1,3,2,1,2,1,2,-1,3,2,8,8,1,3,2,1,8,5,5,1
6,3,5,1,6,1,1,1,6,1,-1,3,3,6,6,1,1,2,5,5,5,3,2
3,3,5,1,8,2,1,2,1,2,-1,2,2,7,7,1,3,2,1,8,5,5,1
6,4,3,1,3,2,1,2,1,2,-1,3,3,8,8,1,3,2,1,8,5,5,1
3,3,5,1,3,2,1,2,1,2,-1,3,3,8,7,1,3,2,1,8,5,1,1
3,4,3,1,9,2,1,2,1,2,-1,2,2,8,8,1,3,2,1,8,5,5,1
6,4,3,1,3,2,1,2,1,2,-1,2,3,7,8,1,3,2,1,8,5,1,1
6,3,5,1,8,2,1,2,1,2,-1,2,3,7,8,1,3,2,1,8,5,1,1
6,3,5,1,3,2,1,2,1,2,-1,3,2,8,7,1,3,2,1,8,5,3,1
6,3,5,1,9,2,1,2,1,2,-1,3,3,8,8,1,3,2,1,8,5,3,1
6,4,3,1,8,2,1,2,1,2,-1,3,3,7,8,1,3,2,1,8,5,1,1
3,3,5,1,9,2,1,2,1,2,-1,2,3,7,7,1,3,2,1,8,5,3,1
3,3,5,1,9,2,1,2,1,2,-1,3,3,8,7,1,3,2,1,8,5,3,1
4,4,3,1,9,2,1,2,1,2,-1,3,3,7,7,1,3,2,1,8,5,3,1
6,3,5,1,9,2,1,2,1,2,-1,2,3,8,7,1,3,2,1,8,5,1,1
3,4,5,1,9,2,1,2,1,2,-1,3,2,7,8,1,3,2,1,8,5,5,1
4,3,9,1,6,2,2,1,3,1,-1,3,2,8,8,1,3,3,5,8,3,2,2
3,3,3,1,9,2,1,2,1,2,-1,3,2,8,8,1,3,2,1,8,5,3,1
6,3,3,1,9,2,1,2,1,2,-1,3,2,7,8,1,3,2,1,8,5,3,1
3,4,5,1,3,2,1,2,1,2,-1,3,3,8,7,1,3,2,1,8,5,1,1
3,4,5,1,8,2,1,2,1,2,-1,2,2,7,7,1,3,2,1,8,5,5,1
3,4,3,1,9,2,1,2,1,2,-1,2,2,7,8,1,3,2,1,8,5,1,1
6,3,5,1,3,2,1,2,1,2,-1,2,2,7,7,1,3,2,1,8,5,5,1
3,4,5,1,8,2,1,2,1,2,-1,2,2,8,7,1,3,2,1,8,5,3,1
6,3,5,1,8,2,1,2,1,2,-1,3,2,8,7,1,3,2,1,8,5,3,1
4,4,5,1,9,2,1,2,1,2,-1,2,2,7,7,1,3,2,1,8,5,3,1
3,3,3,1,8,2,1,2,1,2,-1,2,3,8,7,1,3,2,1,8,5,1,1
3,4,3,1,8,2,1,2,1,2,-1,2,2,7,7,1,3,2,1,8,5,3,1
3,4,3,1,3,2,1,2,1,2,-1,3,3,8,8,1,3,2,1,8,5,3,1
3,4,3,1,8,2,1,2,1,2,-1,2,2,8,7,1,3,2,1,8,5,5,1
3,4,5,1,3,2,1,2,1,2,-1,3,3,8,8,1,3,2,1,8,5,5,1
3,4,5,1,3,2,1,2,1,2,-1,3,3,8,7,1,3,2,1,8,5,3,1
4,4,5,1,9,2,1,2,1,2,-1,2,3,7,8,1,3,2,1,8,5,3,1
4,4,5,1,9,2,1,2,1,2,-1,2,3,7,8,1,3,2,1,8,5,5,1
3,3,3,1,9,2,1,2,1,2,-1,2,3,8,7,1,3,2,1,8,5,5,1
6,3,3,1,9,2,1,2,1,2,-1,2,2,8,7,1,3,2,1,8,5,1,1
4,3,5,1,3,2,1,2,1,2,-1,2,3,7,8,1,3,2,1,8,5,3,1
6,3,3,1,3,2,1,2,1,2,-1,3,3,7,7,1,3,2,1,8,5,5,1
3,3,5,1,3,2,1,2,1,2,-1,2,2,7,8,1,3,2,1,8,5,1,1
6,3,3,1,8,2,1,2,1,2,-1,3,2,8,8,1,3,2,1,8,5,3,1
3,3,5,1,9,2,1,2,1,2,-1,3,2,7,8,1,3,2,1,8,5,5,1
6,3,5,1,3,2,1,2,1,2,-1,2,2,8,7,1,3,2,1,8,5,3,1
3,4,3,1,9,2,1,2,1,2,-1,3,2,8,7,1,3,2,1,8,5,1,1
6,3,5,1,3,2,1,2,1,2,-1,2,3,8,7,1,3,2,1,8,5,3,1
6,3,3,1,9,2,1,2,1,2,-1,3,3,8,8,1,3,2,1,8,5,5,1
6,3,3,1,8,2,1,2,1,2,-1,3,2,8,8,1,3,2,1,8,5,1,1
6,3,5,1,8,2,1,2,1,2,-1,2,2,7,7,1,3,2,1,8,5,5,1
6,4,3,1,8,2,1,2,1,2,-1,3,3,8,8,1,3,2,1,8,5,1,1
3,4,3,1,9,2,1,2,1,2,-1,3,2,7,8,1,3,2,1,8,5,5,1
3,3,3,1,8,2,1,2,1,2,-1,2,3,7,8,1,3,2,1,8,5,1,1
6,3,3,1,9,2,1,2,1,2,-1,2,2,8,8,1,3,2,1,8,5,1,1
3,4,3,1,9,2,1,2,1,2,-1,2,2,8,8,1,3,2,1,8,5,3,1
3,3,3,1,9,2,1,2,1,2,-1,2,3,8,8,1,3,2,1,8,5,5,1
3,3,3,1,8,2,1,2,1,2,-1,3,2,7,8,1,3,2,1,8,5,3,1
3,4,5,1,3,2,1,2,1,2,-1,2,2,8,7,1,3,2,1,8,5,1,1
3,3,5,1,8,2,1,2,1,2,-1,3,2,8,8,1,3,2,1,8,5,5,1
6,3,3,1,3,2,1,2,1,2,-1,3,2,8,7,1,3,2,1,8,5,5,1
3,4,5,1,8,2,1,2,1,2,-1,2,2,7,7,1,3,2,1,8,5,3,1
3,3,5,1,8,2,1,2,1,2,-1,3,2,7,7,1,3,2,1,8,5,1,1
3,4,5,1,3,2,1,2,1,2,-1,2,3,7,7,1,3,2,1,8,5,3,1
3,3,3,1,8,2,1,2,1,2,-1,2,2,7,8,1,3,2,1,8,5,3,1
3,4,3,1,3,2,1,2,1,2,-1,3,2,7,8,1,3,2,1,8,5,5,1
3,4,5,1,9,2,1,2,1,2,-1,2,3,8,7,1,3,2,1,8,5,1,1
3,3,3,1,9,2,1,2,1,2,-1,2,2,8,7,1,3,2,1,8,5,1,1
3,3,3,1,3,2,1,2,1,2,-1,3,2,8,7,1,3,2,1,8,5,1,1
3,4,5,1,8,2,1,2,1,2,-1,2,2,7,7,1,3,2,1,8,5,1,1
3,3,3,1,3,2,1,2,1,2,-1,2,3,8,8,1,3,2,1,8,5,1,1
3,3,5,1,3,2,1,2,1,2,-1,2,3,7,7,1,3,2,1,8,5,1,1
4,4,3,1,8,2,1,2,1,2,-1,3,3,7,7,1,3,2,1,8,5,1,1
3,4,3,1,3,2,1,2,1,2,-1,3,2,8,8,1,3,2,1,8,5,1,1
3,3,3,1,3,2,1,2,1,2,-1,2,2,8,7,1,3,2,1,8,5,1,1
3,4,3,1,9,2,1,2,1,2,-1,3,3,8,7,1,3,2,1,8,5,1,1
3,4,5,1,8,2,1,2,1,2,-1,2,3,8,7,1,3,2,1,8,5,3,1
3,4,3,1,3,2,1,2,1,2,-1,3,3,7,7,1,3,2,1,8,5,5,1
3,3,5,1,8,2,1,2,1,2,-1,3,2,7,7,1,3,2,1,8,5,5,1
6,4,3,1,9,2,1,2,1,2,-1,3,3,8,8,1,3,2,1,8,5,1,1
6,1,9,1,6,2,2,1,7,1,-1,2,3,8,8,1,3,3,5,8,3,2,2
6,3,3,1,8,2,1,2,1,2,-1,2,3,8,8,1,3,2,1,8,5,1,1
6,3,3,1,3,2,1,2,1,2,-1,3,3,7,8,1,3,2,1,8,5,3,1
3,4,5,1,9,2,1,2,1,2,-1,2,2,7,8,1,3,2,1,8,5,3,1
6,3,3,1,9,2,1,2,1,2,-1,3,3,7,7,1,3,2,1,8,5,1,1
6,3,5,1,9,2,1,2,1,2,-1,3,2,8,8,1,3,2,1,8,5,1,1
6,3,5,1,3,2,1,2,1,2,-1,2,3,8,8,1,3,2,1,8,5,5,1
6,3,5,1,9,2,1,2,1,2,-1,2,2,8,8,1,3,2,1,8,5,3,1
6,1,4,1,6,2,2,1,7,1,-1,3,2,8,8,1,3,3,5,8,3,2,2
3,4,3,1,3,2,1,2,1,2,-1,2,3,8,7,1,3,2,1,8,5,3,1
3,4,3,1,3,2,1,2,1,2,-1,3,2,8,7,1,3,2,1,8,5,3,1
6,4,3,1,9,2,1,2,1,2,-1,3,3,8,8,1,3,2,1,8,5,5,1
6,3,5,1,9,2,1,2,1,2,-1,2,2,7,8,1,3,2,1,8,5,5,1
4,3,3,1,9,2,1,2,1,2,-1,2,3,7,7,1,3,2,1,8,5,5,1
4,4,3,1,3,2,1,2,1,2,-1,2,3,8,8,1,3,2,1,8,5,1,1
3,4,3,1,8,2,1,2,1,2,-1,2,2,7,7,1,3,2,1,8,5,1,1
6,3,5,1,3,2,1,2,1,2,-1,2,2,8,8,1,3,2,1,8,5,3,1
3,3,5,1,8,2,1,2,1,2,-1,2,3,8,8,1,3,2,1,8,5,3,1
6,3,3,1,8,2,1,2,1,2,-1,2,3,8,8,1,3,2,1,8,5,5,1
3,4,5,1,9,2,1,2,1,2,-1,2,2,8,8,1,3,2,1,8,5,1,1
6,3,5,1,8,2,1,2,1,2,-1,2,3,8,8,1,3,2,1,8,5,5,1
4,1,9,1,6,2,2,1,7,1,-1,3,2,8,8,1,3,3,5,8,3,2,2
4,4,5,1,3,2,1,2,1,2,-1,3,2,7,8,1,3,2,1,8,5,1,1
3,3,3,1,3,2,1,2,1,2,-1,3,2,7,8,1,3,2,1,8,5,1,1
6,4,3,1,3,2,1,2,1,2,-1,2,3,7,7,1,3,2,1,8,5,1,1
6,3,5,1,8,2,1,2,1,2,-1,3,3,7,7,1,3,2,1,8,5,3,1
6,3,5,1,9,2,1,2,1,2,-1,3,3,8,7,1,3,2,1,8,5,1,1
3,4,3,1,9,2,1,2,1,2,-1,2,3,8,7,1,3,2,1,8,5,3,1
3,4,5,1,8,2,1,2,1,2,-1,3,3,8,7,1,3,2,1,8,5,3,1
6,4,3,1,9,2,1,2,1,2,-1,3,3,8,8,1,3,2,1,8,5,3,1
3,3,3,1,9,2,1,2,1,2,-1,3,2,7,7,1,3,2,1,8,5,5,1
6,3,3,1,8,2,1,2,1,2,-1,3,2,7,8,1,3,2,1,8,5,1,1
6,3,5,1,8,2,1,2,1,2,-1,2,3,7,8,1,3,2,1,8,5,5,1
3,4,5,1,3,2,1,2,1,2,-1,2,2,8,7,1,3,2,1,8,5,3,1
3,4,3,1,8,2,1,2,1,2,-1,3,2,8,7,1,3,2,1,8,5,3,1
3,4,5,1,8,2,1,2,1,2,-1,2,3,8,8,1,3,2,1,8,5,3,1
3,4,5,1,3,2,1,2,1,2,-1,3,3,8,8,1,3,2,1,8,5,1,1
3,3,5,1,9,2,1,2,1,2,-1,3,2,7,7,1,3,2,1,8,5,5,1
3,4,3,1,3,2,1,2,1,2,-1,2,3,7,8,1,3,2,1,8,5,5,1
3,4,3,1,8,2,1,2,1,2,-1,2,3,8,7,1,3,2,1,8,5,3,1
6,4,3,1,8,2,1,2,1,2,-1,2,3,8,7,1,3,2,1,8,5,5,1
4,3,3,1,3,2,1,2,1,2,-1,3,2,7,7,1,3,2,1,8,5,5,1
3,4,3,1,8,2,1,2,1,2,-1,3,3,7,8,1,3,2,1,8,5,5,1
3,4,5,1,9,2,1,2,1,2,-1,3,3,8,7,1,3,2,1,8,5,5,1
3,3,5,1,8,2,1,2,1,2,-1,2,2,7,7,1,3,2,1,8,5,1,1
3,3,3,1,9,2,1,2,1,2,-1,3,2,8,8,1,3,2,1,8,5,5,1
4,3,3,1,3,2,1,2,1,2,-1,3,2,8,7,1,3,2,1,8,5,5,1
3,4,3,1,8,2,1,2,1,2,-1,3,3,8,8,1,3,2,1,8,5,5,1
3,3,5,1,8,2,1,2,1,2,-1,2,2,7,8,1,3,2,1,8,5,5,1
6,3,5,1,6,1,1,1,6,1,-1,3,3,6,6,1,2,2,5,1,5,3,2
6,3,5,1,9,2,1,2,1,2,-1,3,3,7,8,1,3,2,1,8,5,3,1
4,3,5,1,9,2,1,2,1,2,-1,3,3,7,8,1,3,2,1,8,5,3,1
3,3,5,1,3,2,1,2,1,2,-1,3,2,8,7,1,3,2,1,8,5,1,1
3,3,5,1,9,2,1,2,1,2,-1,2,3,8,8,1,3,2,1,8,5,1,1
6,3,5,1,9,2,1,2,1,2,-1,3,3,8,7,1,3,2,1,8,5,5,1
3,3,5,1,9,2,1,2,1,2,-1,2,2,8,8,1,3,2,1,8,5,1,1
3,4,3,1,3,2,1,2,1,2,-1,2,3,7,7,1,3,2,1,8,5,5,1
3,4,3,1,9,2,1,2,1,2,-1,3,2,7,7,1,3,2,1,8,5,1,1
3,3,5,1,3,2,1,2,1,2,-1,3,3,7,8,1,3,2,1,8,5,3,1
6,3,3,1,3,2,1,2,1,2,-1,3,2,8,7,1,3,2,1,8,5,3,1
6,3,5,1,8,2,1,2,1,2,-1,3,2,8,8,1,3,2,1,8,5,5,1
6,3,3,1,9,2,1,2,1,2,-1,3,3,7,7,1,3,2,1,8,5,5,1
6,3,3,1,8,2,1,2,1,2,-1,2,2,7,7,1,3,2,1,8,5,1,1
3,4,3,1,3,2,1,2,1,2,-1,2,3,7,8,1,3,2,1,8,5,3,1
6,3,3,1,9,2,1,2,1,2,-1,2,2,7,8,1,3,2,1,8,5,5,1
4,3,3,1,9,2,1,2,1,2,-1,2,3,7,8,1,3,2,1,8,5,3,1
6,4,3,1,3,2,1,2,1,2,-1,3,3,8,7,1,3,2,1,8,5,5,1
3,3,5,1,3,2,1,2,1,2,-1,3,3,8,7,1,3,2,1,8,5,5,1
3,3,5,1,9,2,1,2,1,2,-1,3,2,7,7,1,3,2,1,8,5,3,1
6,3,5,1,3,2,1,2,1,2,-1,3,3,8,7,1,3,2,1,8,5,1,1
4,4,3,1,9,2,1,2,1,2,-1,3,2,8,8,1,3,2,1,8,5,5,1
6,3,3,1,9,2,1,2,1,2,-1,2,2,7,8,1,3,2,1,8,5,3,1
3,4,5,1,8,2,1,2,1,2,-1,3,3,7,8,1,3,2,1,8,5,1,1
3,4,3,1,8,2,1,2,1,2,-1,2,3,8,8,1,3,2,1,8,5,1,1
3,4,5,1,8,2,1,2,1,2,-1,3,3,7,7,1,3,2,1,8,5,5,1
3,3,5,1,8,2,1,2,1,2,-1,2,2,7,7,1,3,2,1,8,5,3,1
3,3,3,1,9,2,1,2,1,2,-1,3,3,8,7,1,3,2,1,8,5,5,1
4,4,5,1,9,2,1,2,1,2,-1,2,2,8,7,1,3,2,1,8,5,5,1
3,4,3,1,9,2,1,2,1,2,-1,3,2,8,8,1,3,2,1,8,5,3,1
3,3,3,1,8,2,1,2,1,2,-1,3,3,7,8,1,3,2,1,8,5,5,1
3,3,5,1,3,2,1,2,1,2,-1,3,3,8,8,1,3,2,1,8,5,1,1
6,3,5,1,9,2,1,2,1,2,-1,3,3,8,7,1,3,2,1,8,5,3,1
3,4,5,1,8,2,1,2,1,2,-1,2,3,7,8,1,3,2,1,8,5,1,1
3,4,3,1,8,2,1,2,1,2,-1,2,2,8,8,1,3,2,1,8,5,1,1
6,4,3,1,8,2,1,2,1,2,-1,2,2,7,7,1,3,2,1,8,5,1,1
3,3,3,1,8,2,1,2,1,2,-1,2,3,8,8,1,3,2,1,8,5,5,1
6,3,5,1,8,2,1,2,1,2,-1,2,2,8,7,1,3,2,1,8,5,3,1
3,3,5,1,9,2,1,2,1,2,-1,2,2,7,7,1,3,2,1,8,5,5,1
3,3,5,1,8,2,1,2,1,2,-1,3,2,8,8,1,3,2,1,8,5,3,1
3,3,3,1,9,2,1,2,1,2,-1,3,3,7,7,1,3,2,1,8,5,5,1
6,3,4,1,6,2,2,1,7,1,-1,3,2,8,8,1,3,3,5,8,3,2,2
4,4,5,1,9,2,1,2,1,2,-1,2,2,7,8,1,3,2,1,8,5,5,1
6,4,3,1,8,2,1,2,1,2,-1,2,3,8,8,1,3,2,1,8,5,5,1
6,3,5,1,8,2,1,2,1,2,-1,3,3,8,8,1,3,2,1,8,5,5,1
6,3,5,1,8,2,1,2,1,2,-1,3,3,8,7,1,3,2,1,8,5,1,1
3,4,3,1,8,2,1,2,1,2,-1,2,2,7,8,1,3,2,1,8,5,3,1
4,4,5,1,3,2,1,2,1,2,-1,3,3,7,7,1,3,2,1,8,5,3,1
6,3,3,1,3,2,1,2,1,2,-1,2,3,7,8,1,3,2,1,8,5,1,1
6,3,5,1,8,2,1,2,1,2,-1,3,2,8,8,1,3,2,1,8,5,1,1
4,4,5,1,9,2,1,2,1,2,-1,2,3,7,7,1,3,2,1,8,5,1,1
6,4,3,1,3,2,1,2,1,2,-1,2,2,7,8,1,3,2,1,8,5,3,1
4,3,5,1,3,2,1,2,1,2,-1,2,3,7,8,1,3,2,1,8,5,5,1
6,3,5,1,3,2,1,2,1,2,-1,3,2,8,8,1,3,2,1,8,5,5,1
6,4,3,1,3,2,1,2,1,2,-1,3,2,7,8,1,3,2,1,8,5,1,1
3,3,3,1,9,2,1,2,1,2,-1,3,2,8,8,1,3,2,1,8,5,1,1
3,3,5,1,8,2,1,2,1,2,-1,3,2,8,7,1,3,2,1,8,5,3,1
3,3,5,1,3,2,1,2,1,2,-1,2,3,7,7,1,3,2,1,8,5,5,1
3,3,3,1,9,2,1,2,1,2,-1,2,3,7,8,1,3,2,1,8,5,5,1
6,4,3,1,8,2,1,2,1,2,-1,2,3,8,7,1,3,2,1,8,5,3,1
6,3,3,1,3,2,1,2,1,2,-1,2,3,7,7,1,3,2,1,8,5,3,1
3,3,5,1,8,2,1,2,1,2,-1,3,3,7,8,1,3,2,1,8,5,5,1
3,4,3,1,8,2,1,2,1,2,-1,3,3,8,8,1,3,2,1,8,5,1,1
6,3,5,1,3,2,1,2,1,2,-1,2,3,7,8,1,3,2,1,8,5,1,1
6,3,3,1,8,2,1,2,1,2,-1,2,2,8,7,1,3,2,1,8,5,1,1
6,3,3,1,9,2,1,2,1,2,-1,2,2,8,8,1,3,2,1,8,5,3,1
3,3,3,1,3,2,1,2,1,2,-1,2,3,7,7,1,3,2,1,8,5,5,1
6,4,3,1,8,2,1,2,1,2,-1,3,2,8,8,1,3,2,1,8,5,5,1
6,3,5,1,9,2,1,2,1,2,-1,3,2,7,8,1,3,2,1,8,5,1,1
6,3,3,1,8,2,1,2,1,2,-1,3,2,8,7,1,3,2,1,8,5,3,1
6,3,3,1,9,2,1,2,1,2,-1,3,2,8,7,1,3,2,1,8,5,3,1
6,3,5,1,9,2,1,2,1,2,-1,3,2,8,7,1,3,2,1,8,5,1,1
6,3,5,1,8,2,1,2,1,2,-1,2,3,7,8,1,3,2,1,8,5,3,1
3,3,3,1,9,2,1,2,1,2,-1,3,3,7,7,1,3,2,1,8,5,1,1
3,4,3,1,3,2,1,2,1,2,-1,2,3,8,8,1,3,2,1,8,5,1,1
6,3,5,1,8,2,1,2,1,2,-1,2,3,8,8,1,3,2,1,8,5,1,1
6,3,3,1,3,2,1,2,1,2,-1,2,2,7,7,1,3,2,1,8,5,3,1
3,3,5,1,8,2,1,2,1,2,-1,2,3,8,7,1,3,2,1,8,5,3,1
6,3,5,1,3,2,1,2,1,2,-1,3,2,7,8,1,3,2,1,8,5,1,1
3,3,3,1,9,2,1,2,1,2,-1,2,3,7,8,1,3,2,1,8,5,1,1
4,4,5,1,9,2,1,2,1,2,-1,3,2,8,7,1,3,2,1,8,5,5,1
6,3,5,1,9,2,1,2,1,2,-1,3,2,7,7,1,3,2,1,8,5,3,1
3,4,5,1,9,2,1,2,1,2,-1,2,3,8,7,1,3,2,1,8,5,5,1
4,4,5,1,9,2,1,2,1,2,-1,2,3,8,7,1,3,2,1,8,5,5,1
3,3,3,1,8,2,1,2,1,2,-1,2,3,8,8,1,3,2,1,8,5,1,1
3,3,5,1,3,2,1,2,1,2,-1,2,2,7,8,1,3,2,1,8,5,5,1
6,3,3,1,9,2,1,2,1,2,-1,3,2,8,7,1,3,2,1,8,5,1,1
6,3,5,1,3,2,1,2,1,2,-1,3,3,7,7,1,3,2,1,8,5,3,1
3,4,5,1,9,2,1,2,1,2,-1,2,3,7,7,1,3,2,1,8,5,5,1
3,4,5,1,8,2,1,2,1,2,-1,3,2,7,8,1,3,2,1,8,5,5,1
6,3,3,1,9,2,1,2,1,2,-1,3,3,8,8,1,3,2,1,8,5,3,1
3,4,5,1,9,2,1,2,1,2,-1,2,3,8,8,1,3,2,1,8,5,3,1
6,4,3,1,8,2,1,2,1,2,-1,3,3,7,8,1,3,2,1,8,5,5,1
